gene_id	normalized_count	barcode	tissue_type
ADAT2|134637	71.6253	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADAT3|113179	77.1350	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADA|100	147.3829	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADCK1|57143	89.5317	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADCK2|90956	622.5895	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADCK4|79934	632.2314	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADCK5|203054	320.9366	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADCY10|55811	16.5289	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADCY1|107	993.1129	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADCY2|108	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADCY3|109	305.4408	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADCY4|196883	196.9697	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADCY5|111	107.4380	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADCY6|112	550.9642	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADCY7|113	327.8237	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADCY8|114	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADCY9|115	1176.3085	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADCYAP1R1|117	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADCYAP1|116	12.3967	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADC|113451	27.5482	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADD1|118	4122.5895	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADD2|119	6.8871	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADD3|120	1300.2755	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADH1A|124	41877.3967	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADH1B|125	144118.4573	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADH1C|126	37209.3664	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADH4|127	67187.3278	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADH5|128	5968.3196	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADH6|130	16696.9697	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADH7|131	4.1322	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADHFE1|137872	1219.0083	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADI1|55256	20179.0634	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADIG|149685	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADIPOQ|9370	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADIPOR1|51094	2971.0744	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADIPOR2|79602	3958.6777	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADK|132	1235.5372	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADM2|79924	118.4573	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADM|133	446.2810	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADNP2|22850	289.2562	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADNP|23394	877.4105	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADORA1|134	27.5482	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADORA2A|135	231.9835	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADORA2B|136	22.0386	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADORA3|140	243.8017	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADO|84890	402.2039	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADPGK|83440	739.4215	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADPRHL1|113622	26.1708	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADPRHL2|54936	535.8127	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADPRH|141	146.0055	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADRA1A|148	216.2534	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADRA1B|147	420.1102	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADRA1D|146	4.1322	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADRA2A|150	85.3994	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADRA2B|151	196.9697	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADRA2C|152	42.6997	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADRB1|153	16.5289	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADRB2|154	329.2011	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADRB3|155	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADRBK1|156	2425.6198	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADRBK2|157	282.3691	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADRM1|11047	2590.9091	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADSL|158	896.6942	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADSSL1|122622	472.4518	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ADSS|159	621.2121	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AEBP1|165	6099.1736	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AEBP2|121536	359.5041	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AEN|64782	652.8926	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AES|166	9198.3471	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AFAP1L1|134265	345.7300	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AFAP1L2|84632	162.5344	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AFAP1|60312	203.8567	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AFARP1|246182	5.5096	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AFF1|4299	1606.0606	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AFF2|2334	11.0193	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AFF3|3899	139.1185	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AFF4|27125	1825.0689	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AFG3L1|172	121.2121	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AFG3L2|10939	1575.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AFMID|125061	3070.2479	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AFM|173	11480.7163	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AFP|174	161.1570	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AFTPH|54812	920.1102	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AG2|387763	1181.8182	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGAP11|119385	8.2645	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGAP1|116987	136.3636	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGAP2|116986	109.5317	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGAP3|116988	1617.0799	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGAP4|119016	130.8540	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGAP5|729092	27.5482	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGAP6|414189	82.6446	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGAP7|653268	6.8871	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGAP8|728404	28.9256	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGA|175	483.4711	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGBL1|123624	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGBL2|79841	30.3030	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGBL3|340351	2.7548	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGBL4|84871	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGBL5|60509	376.0331	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGER|177	46.8320	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGFG1|3267	794.7658	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGFG2|3268	3063.3609	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGGF1|55109	586.7769	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGK|55750	340.2204	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGL|178	1865.0138	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGMAT|79814	1964.1873	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGPAT1|10554	1464.1047	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGPAT2|10555	6151.5152	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGPAT3|56894	4647.3829	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGPAT4|56895	57.8512	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGPAT5|55326	789.2562	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGPAT6|137964	2070.2479	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGPAT9|84803	239.6694	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGPHD1|123688	38.5675	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGPS|8540	841.5978	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGR2|10551	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGR3|155465	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGRN|375790	3214.8760	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGRP|181	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGTPBP1|23287	187.3278	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGTR1|185	2362.2590	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGTR2|186	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGTRAP|57085	471.0744	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGT|183	49794.7658	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGXT2L1|64850	1249.3113	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGXT2L2|85007	884.6556	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGXT2|64902	3129.4766	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AGXT|189	53647.3829	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AHCTF1|25909	687.3278	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AHCYL1|10768	2571.6253	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AHCYL2|23382	311.2948	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AHCY|191	7984.8485	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AHDC1|27245	440.7713	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AHI1|54806	89.5317	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AHNAK2|113146	50.9642	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AHNAK|79026	11735.5372	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AHRR|57491	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AHR|196	2604.6832	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AHSA1|10598	1103.3058	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AHSA2|130872	315.4270	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AHSG|197	158128.0992	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AHSP|51327	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AICDA|57379	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AIDA|64853	917.3554	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AIF1L|83543	210.7438	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AIF1|199	1035.8127	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AIFM1|9131	2550.9642	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AIFM2|84883	610.1928	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AIFM3|150209	16.5289	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AIG1|51390	4370.5234	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AIM1L|55057	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AIM1|202	614.3251	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AIM2|9447	23.4160	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AIMP1|9255	741.5289	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AIMP2|7965	412.8099	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AIPL1|23746	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AIP|9049	1476.5840	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AIRE|326	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AJAP1|55966	13.7741	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AK1|203	917.3554	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AK2|204	2800.2755	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AK3L1|205	1011.0193	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AK3|50808	4217.6309	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AK5|26289	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AK7|122481	33.0579	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKAP10|11216	185.9504	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKAP11|11215	570.2479	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKAP12|9590	668.0441	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKAP13|11214	2190.0826	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKAP14|158798	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKAP1|8165	2753.4435	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKAP2|11217	503.8154	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKAP3|10566	16.5289	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKAP4|8852	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKAP5|9495	49.5868	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKAP6|9472	99.1736	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKAP7|9465	424.2424	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKAP8L|26993	699.7245	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKAP8|10270	577.1350	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKAP9|10142	2274.1047	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKD1|221264	52.3416	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKIRIN1|79647	1236.9146	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKIRIN2|55122	866.3912	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKNAD1|254268	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKNA|80709	1128.0992	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKR1A1|10327	8798.8981	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKR1B10|57016	140.4959	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKR1B15|441282	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKR1B1|231	630.8540	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKR1C1|1645	15618.4573	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKR1C2|1646	2761.7080	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKR1C3|8644	3269.9725	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKR1C4|1109	5811.2948	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKR1CL1|340811	27.5482	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKR1D1|6718	6950.4132	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKR1E2|83592	9.6419	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKR7A2|8574	1902.2039	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKR7A3|22977	6165.2893	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKR7L|246181	517.9063	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKT1S1|84335	1683.1956	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKT1|207	4217.6309	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKT2|208	4077.1350	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKT3|10000	195.5923	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AKTIP|64400	530.7989	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALAD|210	7108.8154	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALAS1|211	10411.8457	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALAS2|212	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALB|213	5298776.7631	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALCAM|214	1838.8430	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALDH16A1|126133	1165.2893	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALDH18A1|5832	1269.9725	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALDH1A1|216	23786.5014	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALDH1A2|8854	82.6446	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALDH1A3|220	387.3416	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALDH1B1|219	4596.4187	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALDH1L1|10840	20028.9256	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALDH1L2|160428	22.0386	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALDH2|217	71362.2590	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALDH3A1|218	5.5096	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALDH3A2|224	11909.0909	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALDH3B1|221	305.7851	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALDH3B2|222	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALDH4A1|8659	17778.2369	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALDH5A1|7915	5376.0331	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALDH6A1|4329	5534.2700	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALDH7A1|501	4895.3168	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALDH8A1|64577	7555.0964	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALDH9A1|223	4709.3664	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALDOA|226	5657.0248	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALDOB|229	251793.3884	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALDOC|230	1712.1212	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALG10B|144245	179.0634	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALG10|84920	104.6832	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALG11|440138	6.8871	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALG12|79087	858.1267	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALG13|79868	404.9587	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALG14|199857	356.7493	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALG1L2|644974	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALG1L|200810	10.3444	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALG1|56052	682.7135	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALG2|85365	943.5262	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALG3|10195	1336.0882	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALG5|29880	856.7493	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALG6|29929	191.4601	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALG8|79053	870.5234	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALG9|79796	545.4545	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALKBH1|8846	202.4793	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALKBH2|121642	359.5041	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALKBH3|221120	271.3499	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALKBH4|54784	233.4848	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALKBH5|54890	2440.7713	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALKBH6|84964	239.6694	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALKBH7|84266	2556.4738	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALKBH8|91801	126.7218	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALK|238	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALLC|55821	6.8871	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALMS1P|200420	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALMS1|7840	203.8567	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALOX12B|242	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALOX12P2|245	37.1901	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALOX12|239	4.1322	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALOX15B|247	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALOX15|246	2.7548	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALOX5AP|241	140.4959	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALOX5|240	234.1598	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALOXE3|59344	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALPI|248	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALPK1|80216	232.7824	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALPK2|115701	106.0606	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALPK3|57538	144.6281	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALPL|249	3961.4325	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALPPL2|251	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALPP|250	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALS2CL|259173	526.1708	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALS2CR11|151254	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALS2CR12|130540	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALS2CR4|65062	198.3471	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALS2CR8|79800	67.4931	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALS2|57679	815.4270	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALX1|8092	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALX3|257	4.1322	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ALX4|60529	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMAC1L2|83650	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMAC1L3|643664	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMAC1|146861	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMACR|23600	2785.1240	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMBN|258	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMBP|259	223353.9945	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMBRA1|55626	516.5289	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMD1|262	837.3140	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMDHD1|144193	3330.5785	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMDHD2|51005	475.2066	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMELX|265	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMELY|266	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMFR|267	4765.8402	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMHR2|269	19.2837	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMH|268	2.7548	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMICA1|120425	358.1267	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMIGO1|57463	44.0771	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMIGO2|347902	272.7273	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMIGO3|386724	46.8320	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMMECR1L|83607	436.6391	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMMECR1|9949	179.0634	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMN1|196394	86.7769	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMN|81693	4174.9311	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMOTL1|154810	743.8017	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMOTL2|51421	1918.7328	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMOT|154796	173.5537	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMPD1|270	15.1515	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMPD2|271	1537.1901	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMPD3|272	82.6446	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMPH|273	16.5289	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMTN|401138	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMT|275	1842.7686	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMY1A|276	5.5096	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMY2A|279	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMY2B|280	232.9752	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMZ1|155185	5.5096	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMZ2P1|201283	119.8347	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
AMZ2|51321	657.0248	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ANAPC10|10393	89.5317	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ANAPC11|51529	1721.7631	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ANAPC13|25847	1243.6226	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
ANAPC16|119504	2670.7989	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
